customer_id,stock_code,score,rank
12384.0,23084,0.7338701,2
12384.0,20685,0.51268804,3
12384.0,22630,0.49496403,4
12384.0,22865,0.47917286,5
12385.0,20728,0.6645274,1
12385.0,22630,0.5911476,2
12385.0,21843,0.5866423,3
12385.0,20685,0.55822456,4
12385.0,20713,0.55166775,5
12386.0,22561,0.7747396,1
12386.0,22553,0.76409507,2
12386.0,22551,0.76409507,3
12386.0,22557,0.7527806,4
12386.0,22555,0.7095831,5
12387.0,22553,0.84142685,1
12387.0,22551,0.84142685,2
12387.0,21213,0.8356731,3
12387.0,22549,0.7986344,4
12387.0,21212,0.78521174,5
12388.0,22083,0.6849605,1
12388.0,22082,0.6461504,2
12388.0,22084,0.6196532,3
12388.0,22086,0.60273993,4
12388.0,22667,0.54062074,5
12389.0,22242,0.6710484,1
12389.0,22630,0.54532117,2
12389.0,22467,0.5040571,3
12389.0,22629,0.4739643,4
12389.0,22432,0.47108355,5
12390.0,22553,0.70498407,1
12390.0,22551,0.70498407,2
12390.0,22630,0.6522921,3
12390.0,POST,0.63549006,4
12390.0,22549,0.5965417,5
12391.0,85123A,0.17986064,1
12391.0,22751,0.15355292,2
12391.0,20971,0.14772417,3
12391.0,20728,0.13753015,4
12391.0,22383,0.07963588,5
12392.0,22137,0.76243246,1
12392.0,22138,0.76243246,2
12392.0,22139,0.76243246,3
12392.0,22136,0.7214534,4
12392.0,22178,0.63635737,5
12393.0,20728,0.8263844,1
12393.0,20726,0.82485,2
12393.0,20727,0.80593514,3
12393.0,22383,0.7113588,4
12393.0,22384,0.7113588,5
12394.0,POST,0.7562932,1
12394.0,22630,0.7310338,2
12394.0,21244,0.72061354,3
12394.0,21243,0.72061354,4
12394.0,21238,0.70252734,5
12395.0,20728,0.70165706,1
12395.0,POST,0.5955921,2
12395.0,20727,0.5635281,3
12395.0,20726,0.54429317,4
12395.0,20719,0.5371524,5
12396.0,22090,0.8426085,1
12396.0,22083,0.83220124,2
12396.0,22086,0.7455542,3
12396.0,21242,0.7162221,4
12396.0,22082,0.6987174,5
12397.0,22630,0.69932956,1
12397.0,23206,0.5887918,2
12397.0,23205,0.5868211,3
12397.0,POST,0.5822353,4
12397.0,23204,0.57654715,5
12398.0,23204,0.5795127,1
12398.0,23205,0.5746646,2
12398.0,22553,0.5347439,3
12398.0,22551,0.5347439,4
12398.0,23206,0.5319053,5
12399.0,21213,0.7552197,1
12399.0,21212,0.75519824,2
12399.0,POST,0.66503423,3
12399.0,20727,0.66482186,4
12399.0,21080,0.6421008,5
12400.0,21715,0.6507603,1
12400.0,21716,0.64797634,2
12400.0,22630,0.61405087,3
12400.0,22139,0.6089368,4
12400.0,22138,0.6089368,5
12401.0,POST,0.81587523,1
12401.0,21843,0.7510022,2
12401.0,22423,0.7444096,3
12401.0,15056N,0.67891884,4
12401.0,22424,0.6486793,5
12402.0,20728,0.8763815,1
12402.0,20719,0.80983335,2
12402.0,22384,0.7766278,3
12402.0,22383,0.7766278,4
12402.0,22630,0.7505699,5
12403.0,84997A,0.8073156,1
12403.0,84997B,0.8073156,2
12403.0,84993B,0.8002935,3
12403.0,84997D,0.8002935,4
12403.0,84997C,0.7351545,5
12404.0,POST,0.42816463,1
12404.0,DOT,0.31908512,2
12404.0,21710,0.25388417,3
12404.0,21715,0.25217947,4
12404.0,ADJUST,0.2518776,5
12405.0,POST,0.687796,1
12405.0,22551,0.6679335,2
12405.0,22553,0.6679335,3
12405.0,22549,0.57788444,4
12405.0,47559B,0.5395947,5
12406.0,22551,0.6122038,1
12406.0,22553,0.6122038,2
12406.0,23084,0.51511234,3
12406.0,22383,0.4731764,4
12406.0,22384,0.4731764,5
12407.0,21232,0.74579376,1
12407.0,84993A,0.6244774,2
12407.0,84992,0.6244774,3
12407.0,47559B,0.62222517,4
12407.0,22646,0.5834307,5
12408.0,22630,0.7702001,1
12408.0,23204,0.642024,2
12408.0,23205,0.63147897,3
12408.0,22551,0.6271198,4
12408.0,22553,0.6271198,5
12409.0,22077,0.2624576,1
12409.0,20728,0.25935015,2
12409.0,22553,0.21250926,3
12409.0,22551,0.21250926,4
12409.0,20685,0.17824006,5
12410.0,22624,0.8274909,1
12410.0,22627,0.6984444,2
12410.0,22667,0.68049353,3
12410.0,22625,0.66436964,4
12410.0,22666,0.58209085,5
12411.0,20728,0.797493,1
12411.0,20719,0.7798461,2
12411.0,22384,0.7144907,3
12411.0,22383,0.7144907,4
12411.0,20724,0.6932409,5
12412.0,22029,0.60222167,1
12412.0,22030,0.53341985,2
12412.0,22549,0.5078608,3
12412.0,22551,0.5048664,4
12412.0,22553,0.5048664,5
12413.0,POST,0.7840612,1
12413.0,20728,0.7426308,2
12413.0,22139,0.6778877,3
12413.0,22138,0.6778877,4
12413.0,22137,0.6778877,5
12414.0,22551,0.80112195,1
12414.0,22553,0.80112195,2
12414.0,POST,0.80064374,3
12414.0,20971,0.776226,4
12414.0,20973,0.70311546,5
12415.0,22630,0.07998879,1
12415.0,23205,-0.09918138,2
12415.0,22952,-0.106815614,3
12415.0,22030,-0.10725996,4
12415.0,22029,-0.1387579,5
12416.0,82581,0.9843197,1
12416.0,21169,0.95881605,2
12416.0,82580,0.9248571,3
12416.0,21165,0.89638233,4
12416.0,21166,0.89638233,5
12417.0,22624,0.21992907,1
12417.0,21843,0.14770353,2
12417.0,POST,0.12902118,3
12417.0,22847,0.10162986,4
12417.0,22423,0.07351815,5
12418.0,22030,0.56951195,1
12418.0,22559,0.49676678,2
12418.0,21523,0.46651584,3
12418.0,48138,0.46256712,4
12418.0,84077,0.45024917,5
12419.0,85123A,0.4649075,1
12419.0,22423,0.43953347,2
12419.0,22424,0.436725,3
12419.0,21232,0.43202427,4
12419.0,21755,0.38433143,5
12420.0,21232,0.6526188,1
12420.0,47566,0.56789017,2
12420.0,21249,0.56789017,3
12420.0,21248,0.56789017,4
12420.0,22139,0.559137,5
12421.0,21232,0.6636633,1
12421.0,22064,0.49398777,2
12421.0,22242,0.44717717,3
12421.0,21231,0.441886,4
12421.0,POST,0.43189842,5
12422.0,20728,0.9193128,1
12422.0,20727,0.75023603,2
12422.0,20726,0.7318961,3
12422.0,22383,0.6761893,4
12422.0,22384,0.6761893,5
12423.0,20728,0.7087804,1
12423.0,POST,0.6035015,2
12423.0,20726,0.54309094,3
12423.0,20727,0.52888465,4
12423.0,20724,0.4920174,5
12424.0,22060,0.75375634,1
12424.0,22083,0.68828857,2
12424.0,22082,0.62008613,3
12424.0,22086,0.60230595,4
12424.0,21213,0.6005099,5
12425.0,20728,0.73352206,1
12425.0,85123A,0.47976068,2
12425.0,20727,0.46527198,3
12425.0,21612,0.42406303,4
12425.0,22383,0.42230654,5
12426.0,POST,0.53666395,1
12426.0,22555,0.46658003,2
12426.0,20685,0.45609587,3
12426.0,22553,0.4412956,4
12426.0,22551,0.4412956,5
12427.0,POST,0.8355054,1
12427.0,22551,0.66948444,2
12427.0,22553,0.66948444,3
12427.0,22555,0.62918997,4
12427.0,22139,0.5948877,5
12428.0,22077,0.090154506,1
12428.0,22667,0.078721866,2
12428.0,22624,0.067142315,3
12428.0,21080,0.056750227,4
12428.0,85099B,0.054777153,5
12429.0,22721,0.73293245,1
12429.0,22727,0.72835094,2
12429.0,22725,0.6815007,3
12429.0,22726,0.46145532,4
12429.0,22722,0.4612417,5
12430.0,POST,0.6911592,1
12430.0,23084,0.6057595,2
12430.0,22579,0.52917546,3
12430.0,22136,0.52177405,4
12430.0,22575,0.52032626,5
12431.0,20685,0.30132303,1
12431.0,23084,0.20518789,2
12431.0,20728,0.20223866,3
12431.0,21843,0.20018178,4
12431.0,22382,0.18671206,5
12432.0,22630,0.41243124,1
12432.0,23084,0.39086264,2
12432.0,22139,0.3595663,3
12432.0,22138,0.3595663,4
12432.0,22137,0.3595663,5
12433.0,22725,0.057180487,1
12433.0,22865,0.046821263,2
12433.0,21874,0.03516803,3
12433.0,22727,0.016123623,4
12433.0,21871,0.0028955694,5
12434.0,22090,0.6856993,1
12434.0,22082,0.5779998,2
12434.0,22083,0.5640856,3
12434.0,22086,0.5583874,4
12434.0,47590B,0.48632464,5
12435.0,23084,0.64863545,1
12435.0,22630,0.6006658,2
12435.0,22727,0.59755665,3
12435.0,22467,0.5725018,4
12435.0,22732,0.54625034,5
12436.0,22952,0.78899986,1
12436.0,21213,0.6880784,2
12436.0,23302,0.6867579,3
12436.0,23284,0.6867579,4
12436.0,23285,0.6867579,5
12437.0,POST,0.36470336,1
12437.0,22327,0.32016408,2
12437.0,20728,0.30333102,3
12437.0,22329,0.19870634,4
12437.0,21212,0.16930969,5
12438.0,22549,0.7430372,1
12438.0,22551,0.7358104,2
12438.0,22553,0.7358104,3
12438.0,22138,0.6551369,4
12438.0,22139,0.6551369,5
12439.0,85123A,0.7955427,1
12439.0,21755,0.669179,2
12439.0,21232,0.529275,3
12439.0,22137,0.49145868,4
12439.0,22139,0.49145868,5
12440.0,21238,1.1068304,1
12440.0,21243,1.103049,2
12440.0,21244,1.103049,3
12440.0,21242,0.9832276,4
12440.0,21245,0.9307648,5
12441.0,22083,0.68604743,1
12441.0,22082,0.67119366,2
12441.0,22086,0.66042715,3
12441.0,22077,0.60691655,4
12441.0,22084,0.58298737,5
12442.0,21080,0.73641825,1
12442.0,POST,0.7080378,2
12442.0,21212,0.7042412,3
12442.0,21977,0.6941565,4
12442.0,22090,0.6871643,5
12443.0,21231,0.6525538,1
12443.0,21232,0.5970062,2
12443.0,21242,0.44322208,3
12443.0,21843,0.40812388,4
12443.0,47591D,0.38379404,5
12444.0,22624,0.69038326,1
12444.0,22627,0.58263147,2
12444.0,22699,0.581036,3
12444.0,22701,0.581036,4
12444.0,22430,0.5341488,5
12445.0,85123A,0.68797535,1
12445.0,22137,0.62141967,2
12445.0,22138,0.62141967,3
12445.0,22139,0.62141967,4
12445.0,22523,0.61523765,5
12446.0,22624,0.6673007,1
12446.0,22727,0.6174497,2
12446.0,22725,0.6171397,3
12446.0,20728,0.60313845,4
12446.0,23205,0.5867254,5
12447.0,22555,0.78896695,1
12447.0,22553,0.7791583,2
12447.0,22551,0.7791583,3
12447.0,21238,0.767907,4
12447.0,21843,0.7034334,5
12448.0,22077,0.7052574,1
12448.0,22561,0.68397397,2
12448.0,22551,0.6823619,3
12448.0,22553,0.6823619,4
12448.0,21213,0.67044765,5
12449.0,22727,0.54683155,1
12449.0,22630,0.54354846,2
12449.0,22732,0.53930986,3
12449.0,22549,0.48273844,4
12449.0,22553,0.4655111,5
12450.0,20728,0.84966844,1
12450.0,23205,0.704734,2
12450.0,20726,0.69151974,3
12450.0,20724,0.6883207,4
12450.0,20727,0.65809184,5
12451.0,20728,0.22818407,1
12451.0,POST,0.11843597,2
12451.0,22553,0.068888985,3
12451.0,22551,0.068888985,4
12451.0,20727,0.06724365,5
12452.0,23084,0.85223746,1
12452.0,22549,0.74005425,2
12452.0,22553,0.7269405,3
12452.0,22551,0.7269405,4
12452.0,POST,0.6723861,5
12453.0,22138,0.7025166,1
12453.0,22139,0.7025166,2
12453.0,22137,0.7025166,3
12453.0,22136,0.66347843,4
12453.0,POST,0.5801466,5
12454.0,82483,0.5202066,1
12454.0,82482,0.4817745,2
12454.0,85123A,0.46430236,3
12454.0,22667,0.45566404,4
12454.0,82486,0.41088396,5
12455.0,21232,0.33309183,1
12455.0,85123A,0.28578746,2
12455.0,21843,0.21231374,3
12455.0,21755,0.19980155,4
12455.0,21080,0.1970368,5
12456.0,22423,0.48948926,1
12456.0,22553,0.45680457,2
12456.0,22551,0.45680457,3
12456.0,22077,0.44725662,4
12456.0,23084,0.4385978,5
12457.0,22630,0.76824105,1
12457.0,22553,0.74899083,2
12457.0,22551,0.74899083,3
12457.0,22549,0.6180084,4
12457.0,POST,0.613854,5
12458.0,20728,0.73412645,1
12458.0,POST,0.6162078,2
12458.0,21238,0.49937665,3
12458.0,22137,0.48998082,4
12458.0,22138,0.48998082,5
12459.0,84992,0.722949,1
12459.0,84993A,0.722949,2
12459.0,21124,0.63938206,3
12459.0,22139,0.63609743,4
12459.0,22138,0.63609743,5
12460.0,22138,0.7036841,1
12460.0,22139,0.7036841,2
12460.0,22137,0.7036841,3
12460.0,22630,0.6862599,4
12460.0,22136,0.65868884,5
12461.0,22469,0.6154581,1
12461.0,22447,0.5409296,2
12461.0,22077,0.5399742,3
12461.0,85049E,0.5166644,4
12461.0,22561,0.46151823,5
12462.0,21232,0.80380213,1
12462.0,21843,0.63408065,2
12462.0,21231,0.61413115,3
12462.0,37449,0.5612739,4
12462.0,22423,0.5604069,5
12463.0,23084,0.62858987,1
12463.0,POST,0.614653,2
12463.0,22630,0.48732534,3
12463.0,20719,0.4209624,4
12463.0,22629,0.3960488,5
12464.0,22624,1.0092423,1
12464.0,22847,0.9435256,2
12464.0,22627,0.9277922,3
12464.0,22625,0.90992856,4
12464.0,22626,0.87717026,5
12465.0,20728,0.7910816,1
12465.0,22572,0.7070167,2
12465.0,22579,0.7039166,3
12465.0,22584,0.6819458,4
12465.0,22575,0.6703163,5
12466.0,POST,0.4950075,1
12466.0,DOT,0.34711125,2
12466.0,20712,0.26052728,3
12466.0,20711,0.25827107,4
12466.0,20707,0.24284513,5
12467.0,22952,0.94073826,1
12467.0,22951,0.80355346,2
12467.0,22084,0.76630634,3
12467.0,22086,0.7294979,4
12467.0,22953,0.7218229,5
12468.0,20728,0.6979606,1
12468.0,22327,0.6210736,2
12468.0,22328,0.56987184,3
12468.0,POST,0.56214523,4
12468.0,22553,0.5085463,5
12469.0,21232,0.4577139,1
12469.0,21843,0.44325763,2
12469.0,20728,0.41629714,3
12469.0,21231,0.40589327,4
12469.0,85049C,0.3843331,5
12470.0,85123A,0.84894764,1
12470.0,22137,0.6025948,2
12470.0,22139,0.6025948,3
12470.0,22138,0.6025948,4
12470.0,84836,0.56378555,5
12471.0,POST,-0.003528674,1
12471.0,21232,-0.28075635,2
12471.0,22419,-0.31564608,3
12471.0,21700,-0.33083424,4
12471.0,22077,-0.35430485,5
12472.0,85049E,0.08031111,1
12472.0,20728,0.06650457,2
12472.0,21238,0.01747351,3
12472.0,POST,0.006424351,4
12472.0,22029,-0.00021416812,5
12473.0,22077,0.42391297,1
12473.0,22553,0.42200518,2
12473.0,22551,0.42200518,3
12473.0,POST,0.4155129,4
12473.0,22555,0.32136872,5
12474.0,POST,0.2657578,1
12474.0,20728,0.23829249,2
12474.0,22630,0.22651923,3
12474.0,22551,0.22489414,4
12474.0,22553,0.22489414,5
12475.0,22553,0.8415757,1
12475.0,22551,0.8415757,2
12475.0,22549,0.74224067,3
12475.0,POST,0.6872497,4
12475.0,22748,0.6614193,5
12476.0,22077,0.24316388,1
12476.0,22624,0.22366355,2
12476.0,21843,0.04850393,3
12476.0,84946,0.016617486,4
12476.0,22625,0.005378836,5
12477.0,20685,0.20305632,1
12477.0,21843,0.060794946,2
12477.0,48194,0.054628566,3
12477.0,21527,0.050697125,4
12477.0,21523,0.034103125,5
12478.0,22551,0.85277593,1
12478.0,22553,0.85277593,2
12478.0,20728,0.80392146,3
12478.0,22139,0.7728112,4
12478.0,22138,0.7728112,5
12479.0,21212,0.9017083,1
12479.0,21213,0.8585026,2
12479.0,21080,0.8266196,3
12479.0,22038,0.6838389,4
12479.0,22030,0.63368696,5
12480.0,POST,0.44929776,1
12480.0,20728,0.4275587,2
12480.0,22630,0.41508433,3
12480.0,22328,0.27608046,4
12480.0,22555,0.2672414,5
12481.0,23204,0.35182676,1
12481.0,POST,0.34859636,2
12481.0,23205,0.33532336,3
12481.0,23206,0.30437255,4
12481.0,22553,0.29099944,5
12482.0,22565,0.63850397,1
12482.0,22563,0.6380775,2
12482.0,22568,0.60071397,3
12482.0,20971,0.5849747,4
12482.0,22566,0.5688844,5
12483.0,20728,0.731222,1
12483.0,20719,0.64785635,2
12483.0,POST,0.63315403,3
12483.0,20727,0.6256615,4
12483.0,23084,0.6194411,5
12484.0,20971,0.3976552,1
12484.0,20728,0.17469136,2
12484.0,20972,0.09381499,3
12484.0,85123A,0.07518426,4
12484.0,22751,0.072895765,5
12485.0,20728,0.79651743,1
12485.0,20724,0.6329277,2
12485.0,20727,0.6260785,3
12485.0,20726,0.5947147,4
12485.0,21249,0.5887722,5
12486.0,20971,0.9423941,1
12486.0,20973,0.72527426,2
12486.0,22748,0.6539991,3
12486.0,22549,0.6443519,4
12486.0,20972,0.6056423,5
12487.0,21726,0.71223056,1
12487.0,22178,0.6738608,2
12487.0,21731,0.64571404,3
12487.0,85123A,0.59011614,4
12487.0,21725,0.52600086,5
12488.0,22748,0.7672064,1
12488.0,22139,0.71918786,2
12488.0,22138,0.71918786,3
12488.0,22137,0.71918786,4
12488.0,22136,0.71235204,5
12489.0,22138,0.7583505,1
12489.0,22139,0.7583505,2
12489.0,22137,0.7583505,3
12489.0,POST,0.698274,4
12489.0,22551,0.67583,5
12490.0,20728,0.74771094,1
12490.0,20719,0.6654006,2
12490.0,20727,0.63552725,3
12490.0,POST,0.59283537,4
12490.0,22383,0.5502767,5
12491.0,20728,0.7497233,1
12491.0,POST,0.71545917,2
12491.0,20971,0.68301797,3
12491.0,22137,0.64772844,4
12491.0,22139,0.64772844,5
12492.0,POST,0.7331919,1
12492.0,22553,0.72837347,2
12492.0,22551,0.72837347,3
12492.0,22029,0.6569755,4
12492.0,22030,0.6326246,5
12493.0,22384,0.9358184,1
12493.0,22383,0.9358184,2
12493.0,20728,0.90111357,3
12493.0,22382,0.8917363,4
12493.0,22381,0.8917363,5
12494.0,20728,0.5623358,1
12494.0,20719,0.5595557,2
12494.0,20727,0.558997,3
12494.0,20726,0.5402187,4
12494.0,22381,0.4726839,5
12495.0,84993A,0.7930401,1
12495.0,84992,0.7930401,2
12495.0,84989B,0.7321615,3
12495.0,84988,0.60748416,4
12495.0,84991,0.6054899,5
12496.0,85123A,0.6266337,1
12496.0,21611,0.5922878,2
12496.0,22294,0.5762751,3
12496.0,85059,0.5162058,4
12496.0,21877,0.5102126,5
12497.0,22557,0.6585644,1
12497.0,22561,0.60393244,2
12497.0,22560,0.5310246,3
12497.0,20749,0.5284447,4
12497.0,22551,0.52509856,5
12498.0,20728,0.79117244,1
12498.0,22865,0.7248604,2
12498.0,20727,0.6581067,3
12498.0,85123A,0.65081114,4
12498.0,20726,0.6230673,5
12499.0,21238,0.9344373,1
12499.0,21244,0.8377628,2
12499.0,21243,0.8377628,3
12499.0,21242,0.82698464,4
12499.0,21240,0.7339939,5
12500.0,POST,0.56466657,1
12500.0,20685,0.40851182,2
12500.0,22555,0.33152997,3
12500.0,21578,0.2898657,4
12500.0,21615,0.27680162,5
12501.0,21238,0.61818075,1
12501.0,21242,0.5752065,2
12501.0,22060,0.5376176,3
12501.0,22090,0.5234968,4
12501.0,21080,0.5087863,5
12502.0,22699,0.5146807,1
12502.0,22701,0.5146807,2
12502.0,22423,0.5003942,3
12502.0,20685,0.47795737,4
12502.0,22624,0.4597074,5
12503.0,POST,0.5480395,1
12503.0,84755,0.5271467,2
12503.0,85123A,0.50364894,3
12503.0,84946,0.48530045,4
12503.0,22139,0.44400278,5
12504.0,84992,0.7229047,1
12504.0,84993A,0.7229047,2
12504.0,21232,0.6944983,3
12504.0,21124,0.65762585,4
12504.0,POST,0.6542997,5
12505.0,22553,0.6908769,1
12505.0,22551,0.6908769,2
12505.0,22555,0.66886985,3
12505.0,22549,0.6502893,4
12505.0,22139,0.6107575,5
12506.0,22955,0.87455297,1
12506.0,84414B,0.7471147,2
12506.0,22624,0.72268194,3
12506.0,22430,0.7048645,4
12506.0,22959,0.675961,5
12507.0,22955,0.76518863,1
12507.0,21213,0.6835456,2
12507.0,84992,0.6770347,3
12507.0,84993A,0.6770347,4
12507.0,22963,0.6658108,5
12508.0,20971,0.71749,1
12508.0,20973,0.58986866,2
12508.0,22580,0.5772936,3
12508.0,22579,0.5538047,4
12508.0,22572,0.54540753,5
12509.0,47566,0.7652417,1
12509.0,21249,0.7652417,2
12509.0,21248,0.7652417,3
12509.0,20728,0.6360241,4
12509.0,22356,0.62805605,5
12510.0,20971,0.45124596,1
12510.0,20728,0.4427221,2
12510.0,POST,0.4155838,3
12510.0,20724,0.3331998,4
12510.0,20750,0.32583776,5
12511.0,85123A,0.3525988,1
12511.0,22295,0.27703217,2
12511.0,21232,0.2705875,3
12511.0,22576,0.18777554,4
12511.0,22577,0.18777554,5
12512.0,85123A,0.65784824,1
12512.0,21429,0.5830901,2
12512.0,22423,0.50544494,3
12512.0,22139,0.44776824,4
12512.0,22137,0.44776824,5
12513.0,20728,0.9265019,1
12513.0,20727,0.80987394,2
12513.0,23204,0.7554987,3
12513.0,22384,0.73820996,4
12513.0,22383,0.73820996,5
12514.0,20728,0.60660136,1
12514.0,22383,0.51605564,2
12514.0,22384,0.51605564,3
12514.0,22662,0.48801062,4
12514.0,22651,0.48116824,5
12515.0,21232,0.69963,1
12515.0,15056N,0.6798212,2
12515.0,POST,0.61013156,3
12515.0,22423,0.60199267,4
12515.0,85123A,0.5547349,5
12516.0,20719,0.8087749,1
12516.0,22386,0.7312894,2
12516.0,20728,0.7257257,3
12516.0,20713,0.7212333,4
12516.0,21213,0.71980655,5
12517.0,20728,0.7404046,1
12517.0,20727,0.5600485,2
12517.0,47591D,0.49798,3
12517.0,20726,0.48356962,4
12517.0,22384,0.4702355,5
12518.0,POST,0.7155074,1
12518.0,22551,0.6475019,2
12518.0,22553,0.6475019,3
12518.0,22630,0.6253819,4
12518.0,22549,0.5805861,5
12519.0,22139,0.7625913,1
12519.0,22137,0.7625913,2
12519.0,22138,0.7625913,3
12519.0,POST,0.71057546,4
12519.0,20728,0.6727718,5
12520.0,21213,0.41834995,1
12520.0,47559B,0.41587007,2
12520.0,22630,0.3430975,3
12520.0,POST,0.31538907,4
12520.0,21080,0.3123989,5
